Latitude,Longitude,Rainfall,GW_Recharge,GW_Extraction,Extraction_Stage_Perc,Prev_GW,GW_Level
18.2289,76.1864,764.9,85224.64,50767.51,62.7,6.0,3.3
18.1383,76.1297,764.9,85224.64,50767.51,62.7,9.4,2.8
18.2244,76.1411,764.9,85224.64,50767.51,62.7,10.0,5.0
18.1211,76.0794,764.9,85224.64,50767.51,62.7,11.3,3.05
18.2775,76.1367,764.9,85224.64,50767.51,62.7,14.2,5.55
18.2864,76.1831,764.9,85224.64,50767.51,62.7,12.5,5.25
18.3494,76.1139,764.9,85224.64,50767.51,62.7,12.3,3.2
18.3414,76.2317,764.9,85224.64,50767.51,62.7,13.0,10.9
18.3078,76.0472,764.9,85224.64,50767.51,62.7,8.5,4.15
18.1947,76.2628,764.9,85224.64,50767.51,62.7,17.5,15.7
18.033333,76.216667,764.9,85224.64,50767.51,62.7,8.8,7.9
18.0367,76.22,764.9,85224.64,50767.51,62.7,11.2,3.4
18.324167,76.136389,764.9,85224.64,50767.51,62.7,8.96,4.5
18.325,75.963889,764.9,85224.64,50767.51,62.7,10.6,4.64
18.100556,74.480556,764.9,185393.14,126440.0,72.1,10.4,6.3
18.136111,74.254167,764.9,185393.14,126440.0,72.1,6.1,3.0
18.132904,74.453367,764.9,185393.14,126440.0,72.1,3.2,3.0
18.0583,74.4875,764.9,185393.14,126440.0,72.1,4.6,1.3
18.136944,74.3875,764.9,185393.14,126440.0,72.1,6.0,2.9
18.276804,74.374067,764.9,185393.14,126440.0,72.1,8.2,3.8
18.171204,74.437967,764.9,185393.14,126440.0,72.1,6.4,5.5
18.094444,74.611111,764.9,185393.14,126440.0,72.1,5.0,2.25
18.242104,74.264367,764.9,185393.14,126440.0,72.1,5.4,1.4
18.210504,74.367567,764.9,185393.14,126440.0,72.1,10.0,6.0
18.280904,74.304667,764.9,185393.14,126440.0,72.1,12.5,11.0
18.211504,74.286567,764.9,185393.14,126440.0,72.1,6.7,2.6
18.332304,74.382367,764.9,185393.14,126440.0,72.1,8.6,3.9
18.247222,74.538889,764.9,185393.14,126440.0,72.1,8.77,3.2
18.2458,74.5375,764.9,185393.14,126440.0,72.1,6.0,4.7
18.266667,74.766667,764.9,185393.14,126440.0,72.1,2.3,0.8
18.083333,74.916667,764.9,185393.14,126440.0,72.1,11.9,10.0
18.07986,74.796434,764.9,185393.14,126440.0,72.1,11.0,4.8
18.229,74.774,764.9,185393.14,126440.0,72.1,10.5,1.2
18.306643,74.753375,764.9,185393.14,126440.0,72.1,11.8,6.4
18.14581,74.995735,764.9,185393.14,126440.0,72.1,3.6,3.5
18.0794,75.0911,764.9,185393.14,126440.0,72.1,3.9,3.8
18.1133,75.0291,764.9,185393.14,126440.0,72.1,11.7,4.8
18.024004,74.770167,764.9,185393.14,126440.0,72.1,5.8,4.7
18.1494,74.9075,764.9,185393.14,126440.0,72.1,9.0,8.0
18.136404,74.720867,764.9,185393.14,126440.0,72.1,6.4,5.2
18.240304,74.664167,764.9,185393.14,126440.0,72.1,3.7,2.2
18.2045,74.9144,764.9,185393.14,126440.0,72.1,6.2,4.6
18.2831,74.7472,764.9,185393.14,126440.0,72.1,5.7,1.9
18.076504,74.898767,764.9,185393.14,126440.0,72.1,18.0,12.0
18.001604,74.917367,764.9,185393.14,126440.0,72.1,4.5,3.4
18.172,74.8484,764.9,185393.14,126440.0,72.1,3.7,2.6
17.9167,75.0082,764.9,185393.14,126440.0,72.1,7.9,7.0
18.255304,74.685867,764.9,185393.14,126440.0,72.1,7.5,2.6
18.201,74.952,764.9,185393.14,126440.0,72.1,5.3,4.6
18.071904,74.669067,764.9,185393.14,126440.0,72.1,5.7,4.0
18.268056,74.170833,764.9,185393.14,126440.0,72.1,6.9,4.1
18.164722,74.168611,764.9,185393.14,126440.0,72.1,11.0,8.7
18.302778,73.975,764.9,185393.14,126440.0,72.1,8.7,0.01
18.251389,74.083333,764.9,185393.14,126440.0,72.1,6.9,2.35
18.283333,74.116667,764.9,185393.14,126440.0,72.1,6.3,0.85
18.217104,74.074067,764.9,185393.14,126440.0,72.1,4.9,3.8
18.175204,74.115067,764.9,185393.14,126440.0,72.1,6.4,3.0
18.268704,74.143267,764.9,185393.14,126440.0,72.1,5.5,3.2
18.194304,74.083767,764.9,185393.14,126440.0,72.1,9.7,9.2
18.223004,74.118167,764.9,185393.14,126440.0,72.1,7.5,3.4
18.426204,74.274667,764.9,185393.14,126440.0,72.1,7.5,2.1
18.262404,74.127167,764.9,185393.14,126440.0,72.1,6.9,1.9
18.185104,74.153267,764.9,185393.14,126440.0,72.1,7.3,6.5
18.311504,74.132367,764.9,185393.14,126440.0,72.1,14.6,10.7
18.378204,74.029867,764.9,185393.14,126440.0,72.1,18.0,8.1
18.397404,74.082767,764.9,185393.14,126440.0,72.1,7.6,3.4
18.330104,74.094867,764.9,185393.14,126440.0,72.1,4.7,3.2
18.406804,74.230467,764.9,185393.14,126440.0,72.1,7.7,3.9
18.272604,74.244867,764.9,185393.14,126440.0,72.1,11.6,11.5
17.05,75.216667,764.9,132647.69,72831.37,58.88,8.25,7.25
17.108333,75.118056,764.9,132647.69,72831.37,58.88,6.2,4.5
17.163889,75.179167,764.9,132647.69,72831.37,58.88,3.5,2.5
17.058333,75.316667,764.9,132647.69,72831.37,58.88,8.55,4.1
17.169472,75.217139,764.9,132647.69,72831.37,58.88,5.9,3.1
17.073556,75.121611,764.9,132647.69,72831.37,58.88,5.6,3.33
17.204472,75.043361,764.9,132647.69,72831.37,58.88,8.4,4.4
17.119167,75.068611,764.9,132647.69,72831.37,58.88,3.6,1.68
17.202722,75.598833,764.9,132647.69,72831.37,58.88,8.5,3.7
17.225,75.435,764.9,132647.69,72831.37,58.88,10.3,5.83
17.057778,75.64,764.9,132647.69,72831.37,58.88,5.1,2.83
17.094472,75.609167,764.9,132647.69,72831.37,58.88,5.9,4.68
16.981028,75.335778,764.9,132647.69,72831.37,58.88,9.5,5.73
17.118889,75.272778,764.9,132647.69,72831.37,58.88,9.0,5.0
17.140278,75.345,764.9,132647.69,72831.37,58.88,7.1,5.4
17.071778,75.501944,764.9,132647.69,72831.37,58.88,10.6,8.8
17.196389,75.502222,764.9,132647.69,72831.37,58.88,9.8,6.63
17.158333,75.255556,764.9,132647.69,72831.37,58.88,10.5,5.35
17.210833,75.115278,764.9,132647.69,72831.37,58.88,9.3,8.73
16.945833,75.183333,764.9,132647.69,72831.37,58.88,17.5,14.0
17.001111,75.072222,764.9,132647.69,72831.37,58.88,10.1,5.95
16.901778,75.252056,764.9,132647.69,72831.37,58.88,10.25,10.0
16.9045,75.140389,764.9,132647.69,72831.37,58.88,13.6,12.6
17.008333,74.869444,764.9,132647.69,72831.37,58.88,2.9,2.7
17.1375,75.019444,764.9,132647.69,72831.37,58.88,7.1,4.85
17.172121,75.023445,764.9,132647.69,72831.37,58.88,5.8,3.8
17.173056,74.866111,764.9,132647.69,72831.37,58.88,8.9,8.13
17.1405,74.947167,764.9,132647.69,72831.37,58.88,10.3,9.7
17.157833,74.971917,764.9,132647.69,72831.37,58.88,5.7,4.68
16.978111,74.761111,764.9,132647.69,72831.37,58.88,4.27,3.1
16.985949,74.762832,764.9,132647.69,72831.37,58.88,8.4,4.2
16.973917,74.804806,764.9,132647.69,72831.37,58.88,2.9,2.4
16.977778,74.865,764.9,132647.69,72831.37,58.88,6.4,6.1
17.122222,74.930056,764.9,132647.69,72831.37,58.88,5.9,4.53
16.99,75.023611,764.9,132647.69,72831.37,58.88,4.3,2.65
17.057222,74.864444,764.9,132647.69,72831.37,58.88,13.5,10.1
17.059722,74.864444,764.9,132647.69,72831.37,58.88,8.3,7.37
17.118056,74.865556,764.9,132647.69,72831.37,58.88,3.3,1.4
17.031111,74.831111,764.9,132647.69,72831.37,58.88,3.8,2.28
16.969778,74.946583,764.9,132647.69,72831.37,58.88,12.5,10.52
16.923056,74.898611,764.9,132647.69,72831.37,58.88,5.6,3.5
17.016667,74.8075,764.9,132647.69,72831.37,58.88,4.9,4.5
17.327778,74.526389,764.9,132647.69,72831.37,58.88,10.3,3.0
17.156847,74.443278,764.9,132647.69,72831.37,58.88,4.9,3.8
17.406111,74.616667,764.9,132647.69,72831.37,58.88,6.8,6.3
17.335833,74.6875,764.9,132647.69,72831.37,58.88,5.8,4.95
17.254194,74.651778,764.9,132647.69,72831.37,58.88,8.3,3.4
17.199833,74.539611,764.9,132647.69,72831.37,58.88,8.3,6.25
17.406389,74.538056,764.9,132647.69,72831.37,58.88,9.8,6.3
17.270833,74.570833,764.9,132647.69,72831.37,58.88,5.1,3.4
17.376861,74.591361,764.9,132647.69,72831.37,58.88,7.9,7.4
17.298889,74.721111,764.9,132647.69,72831.37,58.88,8.1,6.9
16.7875,74.816667,764.9,132647.69,72831.37,58.88,0.8,1.0
16.833333,74.640278,764.9,132647.69,72831.37,58.88,8.6,2.8
16.916944,74.566944,764.9,132647.69,72831.37,58.88,5.8,2.9
16.810833,74.644722,764.9,132647.69,72831.37,58.88,4.4,2.65
16.883056,74.553611,764.9,132647.69,72831.37,58.88,8.8,7.4
16.921944,74.493056,764.9,132647.69,72831.37,58.88,8.85,3.5
16.867778,74.582778,764.9,132647.69,72831.37,58.88,2.5,2.9
16.838333,74.587778,764.9,132647.69,72831.37,58.88,5.3,3.25
16.801111,74.738056,764.9,132647.69,72831.37,58.88,7.7,2.6
16.791666,74.803612,764.9,132647.69,72831.37,58.88,7.4,3.9
16.797222,74.736115,764.9,132647.69,72831.37,58.88,3.9,0.1
16.861389,74.872223,764.9,132647.69,72831.37,58.88,2.8,3.2
16.915277,74.614723,764.9,132647.69,72831.37,58.88,8.2,5.7
16.746666,74.701942,764.9,132647.69,72831.37,58.88,7.0,3.2
16.868055,74.419441,764.9,132647.69,72831.37,58.88,2.8,0.4
17.115556,74.5875,764.9,132647.69,72831.37,58.88,3.7,1.5
17.106667,74.568056,764.9,132647.69,72831.37,58.88,7.6,4.9
17.043694,74.511111,764.9,132647.69,72831.37,58.88,7.7,7.5
17.533333,74.333333,764.9,99555.89,62576.37,66.27,10.1,6.2
17.8375,74.269444,764.9,99555.89,62576.37,66.27,3.9,0.4
17.501778,74.483083,764.9,99555.89,62576.37,66.27,9.3,8.8
17.537471,74.351032,764.9,99555.89,62576.37,66.27,6.3,2.8
17.468651,74.405241,764.9,99555.89,62576.37,66.27,8.5,3.8
17.774443,74.331697,764.9,99555.89,62576.37,66.27,10.6,8.1
17.421003,74.500337,764.9,99555.89,62576.37,66.27,11.9,11.8
17.513325,74.556623,764.9,99555.89,62576.37,66.27,7.9,0.8
17.606758,74.31717,764.9,99555.89,62576.37,66.27,9.8,3.1
17.594727,74.390231,764.9,99555.89,62576.37,66.27,8.7,6.5
17.774118,74.29131,764.9,99555.89,62576.37,66.27,12.2,9.8
17.444717,74.550647,764.9,99555.89,62576.37,66.27,5.8,3.8
17.839323,74.286152,764.9,99555.89,62576.37,66.27,9.1,3.2
17.489929,74.426549,764.9,99555.89,62576.37,66.27,8.9,5.1
17.46075,74.318425,764.9,99555.89,62576.37,66.27,8.5,5.7
17.716678,74.288607,764.9,99555.89,62576.37,66.27,6.2,3.8
17.497786,74.335587,764.9,99555.89,62576.37,66.27,5.5,1.2
17.566667,74.516667,764.9,99555.89,62576.37,66.27,10.25,5.0
17.568407,74.51751,764.9,99555.89,62576.37,66.27,10.0,9.4
17.652847,74.518406,764.9,99555.89,62576.37,66.27,8.6,3.85
17.601066,74.420741,764.9,99555.89,62576.37,66.27,14.5,13.0
17.916667,73.65,764.9,99555.89,62576.37,66.27,14.4,14.3
17.922412,73.808003,764.9,99555.89,62576.37,66.27,10.9,7.8
17.924999,73.758331,764.9,99555.89,62576.37,66.27,7.0,2.2
17.922222,73.655556,764.9,99555.89,62576.37,66.27,12.8,10.8
17.924444,73.806114,764.9,99555.89,62576.37,66.27,23.7,11.1
17.633333,74.783333,764.9,99555.89,62576.37,66.27,8.15,7.7
17.467238,74.816058,764.9,99555.89,62576.37,66.27,4.8,2.4
17.784444,74.604167,764.9,99555.89,62576.37,66.27,8.3,3.6
17.653436,74.85138,764.9,99555.89,62576.37,66.27,5.6,0.1
17.628217,74.72413,764.9,99555.89,62576.37,66.27,12.9,11.1
17.633701,74.780898,764.9,99555.89,62576.37,66.27,8.9,3.9
17.864189,74.51964,764.9,99555.89,62576.37,66.27,5.5,0.8
17.719951,74.640275,764.9,99555.89,62576.37,66.27,7.9,4.7
17.475433,74.802715,764.9,99555.89,62576.37,66.27,7.0,2.2
17.842217,74.672073,764.9,99555.89,62576.37,66.27,8.5,5.1
17.590799,74.808902,764.9,99555.89,62576.37,66.27,6.1,2.0
17.535594,74.700724,764.9,99555.89,62576.37,66.27,9.1,1.9
17.514364,74.810588,764.9,99555.89,62576.37,66.27,10.0,4.2
17.784472,74.604306,764.9,99555.89,62576.37,66.27,7.4,5.3
17.744238,74.519514,764.9,99555.89,62576.37,66.27,10.3,10.0
17.707222,74.551389,764.9,99555.89,62576.37,66.27,5.1,3.5
17.733253,74.462215,764.9,99555.89,62576.37,66.27,15.5,8.6
17.70235,74.426542,764.9,99555.89,62576.37,66.27,12.5,8.1
17.792204,74.428825,764.9,99555.89,62576.37,66.27,9.5,8.4
17.791545,74.49119,764.9,99555.89,62576.37,66.27,8.4,7.0
17.966667,73.983333,764.9,99555.89,62576.37,66.27,14.0,7.1
17.95,73.9,764.9,99555.89,62576.37,66.27,3.8,3.4
17.903823,73.972671,764.9,99555.89,62576.37,66.27,3.9,3.8
18.006032,73.781202,764.9,99555.89,62576.37,66.27,7.0,1.1
17.984891,73.822513,764.9,99555.89,62576.37,66.27,13.5,13.0
17.841536,73.953363,764.9,99555.89,62576.37,66.27,4.1,3.9
17.99791,73.991807,764.9,99555.89,62576.37,66.27,13.7,13.2
17.951849,73.893705,764.9,99555.89,62576.37,66.27,7.8,6.7
17.900389,73.935972,764.9,99555.89,62576.37,66.27,6.9,6.4
17.939128,73.895521,764.9,99555.89,62576.37,66.27,4.6,2.0
18.080556,75.433611,764.9,144641.17,107574.53,78.37,15.29,14.36
18.216667,75.4,764.9,144641.17,107574.53,78.37,6.07,7.8
18.038333,75.516389,764.9,144641.17,107574.53,78.37,14.1,12.85
17.954167,75.267222,764.9,144641.17,107574.53,78.37,10.61,7.2
18.029167,75.191667,764.9,144641.17,107574.53,78.37,9.32,8.94
18.036842,75.116559,764.9,144641.17,107574.53,78.37,6.3,4.4
18.070556,75.346667,764.9,144641.17,107574.53,78.37,8.4,6.5
18.149633,75.412648,764.9,144641.17,107574.53,78.37,5.7,5.7
18.006944,75.374167,764.9,144641.17,107574.53,78.37,10.5,6.7
18.003929,75.687924,764.9,144641.17,107574.53,78.37,6.2,5.8
18.074068,75.224041,764.9,144641.17,107574.53,78.37,5.7,5.35
18.027858,75.586361,764.9,144641.17,107574.53,78.37,12.4,6.9
18.248239,75.394624,764.9,144641.17,107574.53,78.37,5.7,3.3
18.035481,75.517202,764.9,144641.17,107574.53,78.37,17.0,10.0
17.988775,75.652303,764.9,144641.17,107574.53,78.37,11.6,11.4
18.019028,75.301288,764.9,144641.17,107574.53,78.37,5.0,3.75
17.952239,75.268689,764.9,144641.17,107574.53,78.37,10.7,10.7
18.0267,75.195213,764.9,144641.17,107574.53,78.37,6.25,6.2
17.909313,75.323876,764.9,144641.17,107574.53,78.37,9.7,6.9
17.970248,75.311931,764.9,144641.17,107574.53,78.37,8.3,7.4
17.932825,75.368429,764.9,144641.17,107574.53,78.37,16.1,15.1
17.910806,75.399337,764.9,144641.17,107574.53,78.37,17.2,15.7
17.967969,75.493391,764.9,144641.17,107574.53,78.37,16.6,15.0
17.866667,74.9,764.9,144641.17,107574.53,78.37,5.75,6.0
17.893056,74.738889,764.9,144641.17,107574.53,78.37,4.85,3.6
17.681944,74.966944,764.9,144641.17,107574.53,78.37,5.95,5.3
17.694444,75.041667,764.9,144641.17,107574.53,78.37,2.49,2.53
17.643894,74.956833,764.9,144641.17,107574.53,78.37,7.7,4.1
17.93256,74.812638,764.9,144641.17,107574.53,78.37,8.6,5.7
17.863755,74.907388,764.9,144641.17,107574.53,78.37,4.7,3.7
17.678957,74.966091,764.9,144641.17,107574.53,78.37,6.0,4.4
17.706022,75.085489,764.9,144641.17,107574.53,78.37,5.4,4.5
17.776922,74.923683,764.9,144641.17,107574.53,78.37,6.4,4.6
17.944609,74.674743,764.9,144641.17,107574.53,78.37,5.8,5.3
17.958925,74.693442,764.9,144641.17,107574.53,78.37,4.7,4.0
17.753563,74.847355,764.9,144641.17,107574.53,78.37,7.7,4.3
17.933333,74.683333,764.9,144641.17,107574.53,78.37,5.35,6.12
17.899534,74.658863,764.9,144641.17,107574.53,78.37,10.8,8.6
17.82302,74.974789,764.9,144641.17,107574.53,78.37,4.6,4.2
17.872497,74.638616,764.9,144641.17,107574.53,78.37,10.1,7.1
17.88646,75.126303,764.9,144641.17,107574.53,78.37,10.8,7.25
17.8,75.05,764.9,144641.17,107574.53,78.37,4.98,5.9
17.6,75.6,764.9,144641.17,107574.53,78.37,9.83,6.3
17.683333,75.666667,764.9,144641.17,107574.53,78.37,8.3,7.4
17.616667,75.633333,764.9,144641.17,107574.53,78.37,4.0,1.58
17.734397,75.553858,764.9,144641.17,107574.53,78.37,9.3,9.0
17.750251,75.723713,764.9,144641.17,107574.53,78.37,6.0,5.5
17.871116,75.675569,764.9,144641.17,107574.53,78.37,12.8,1.7
17.603227,75.60345,764.9,144641.17,107574.53,78.37,6.8,6.8
17.644618,75.728956,764.9,144641.17,107574.53,78.37,9.2,8.2
17.674898,75.657692,764.9,144641.17,107574.53,78.37,10.0,6.2
17.90004,75.674905,764.9,144641.17,107574.53,78.37,9.0,7.0
17.74739,75.530127,764.9,144641.17,107574.53,78.37,8.4,8.2
17.797875,75.595246,764.9,144641.17,107574.53,78.37,10.8,10.7
17.623855,75.658393,764.9,144641.17,107574.53,78.37,6.9,5.2
17.6929,75.568849,764.9,144641.17,107574.53,78.37,10.8,8.5
17.84142,75.595536,764.9,144641.17,107574.53,78.37,11.8,10.9
17.895278,75.575,764.9,144641.17,107574.53,78.37,8.38,6.12
17.841667,75.5375,764.9,144641.17,107574.53,78.37,8.09,5.7
17.840575,75.536367,764.9,144641.17,107574.53,78.37,7.3,7.0
17.911667,75.432222,764.9,144641.17,107574.53,78.37,17.25,16.6
17.733333,75.333333,764.9,144641.17,107574.53,78.37,7.68,8.5
17.716667,75.216667,764.9,144641.17,107574.53,78.37,6.8,9.95
17.675,75.325,764.9,144641.17,107574.53,78.37,5.04,7.02
17.616667,75.4,764.9,144641.17,107574.53,78.37,4.9,3.0
17.629939,75.379989,764.9,144641.17,107574.53,78.37,8.0,5.2
17.696086,75.130118,764.9,144641.17,107574.53,78.37,10.0,4.9
17.712642,75.214589,764.9,144641.17,107574.53,78.37,8.6,6.9
17.807345,75.284614,764.9,144641.17,107574.53,78.37,7.75,6.9
17.600872,75.392651,764.9,144641.17,107574.53,78.37,8.1,6.9
17.639198,75.144803,764.9,144641.17,107574.53,78.37,8.7,8.4
17.7375,75.316667,764.9,144641.17,107574.53,78.37,1.9,1.8
17.88555,75.234388,764.9,144641.17,107574.53,78.37,6.6,5.3
17.867071,75.29241,764.9,144641.17,107574.53,78.37,4.4,3.35
17.674597,75.464443,764.9,144641.17,107574.53,78.37,7.4,7.4
17.883333,75.216667,764.9,144641.17,107574.53,78.37,9.2,8.0
17.598319,75.421064,764.9,144641.17,107574.53,78.37,4.6,3.3
17.783333,75.4,764.9,144641.17,107574.53,78.37,13.0,11.9
17.732793,75.408755,764.9,144641.17,107574.53,78.37,4.03,5.0
26.4471,74.6621,764.9,39575.6,53602.36,149.17,4.09,3.1
26.4051,74.6363,764.9,39575.6,53602.36,149.17,5.66,4.1
26.4809,74.6099,764.9,39575.6,53602.36,149.17,2.67,2.6
26.4254,74.5692,764.9,39575.6,53602.36,149.17,4.94,2.8
26.4225,74.5674,764.9,39575.6,53602.36,149.17,5.89,3.7
26.635,74.7222,764.9,39575.6,53602.36,149.17,32.1,31.45
26.6303,74.723,764.9,39575.6,53602.36,149.17,21.1,19.4
26.6228,74.7514,764.9,39575.6,53602.36,149.17,26.68,24.65
26.6144,74.7336,764.9,39575.6,53602.36,149.17,29.55,26.5
26.4466,74.7197,764.9,39575.6,53602.36,149.17,17.25,11.95
26.3904,74.7366,764.9,39575.6,53602.36,149.17,25.53,16.0
26.3709,74.5101,764.9,39575.6,53602.36,149.17,3.8,4.4
26.4889,74.7562,764.9,39575.6,53602.36,149.17,25.83,24.7
26.5253,74.8078,764.9,39575.6,53602.36,149.17,28.88,35.1
26.5691,74.676,764.9,39575.6,53602.36,149.17,24.2,22.6
26.3417,74.7237,764.9,39575.6,53602.36,149.17,25.4,11.6
26.5307,74.7272,764.9,39575.6,53602.36,149.17,19.13,17.15
26.4876,74.5428,764.9,39575.6,53602.36,149.17,29.36,29.1
26.5542,74.7667,764.9,39575.6,53602.36,149.17,18.67,18.1
26.44,74.5841,764.9,39575.6,53602.36,149.17,14.3,13.3
26.5921,74.7248,764.9,39575.6,53602.36,149.17,19.25,18.4
26.5107,74.65,764.9,39575.6,53602.36,149.17,15.5,22.3
26.4698,74.4158,764.9,39575.6,53602.36,149.17,20.13,39.6
26.606,74.7053,764.9,39575.6,53602.36,149.17,19.82,19.45
26.6197,74.8107,764.9,39575.6,53602.36,149.17,25.7,17.9
26.4674,74.682,764.9,39575.6,53602.36,149.17,26.05,23.8
26.4542,74.6748,764.9,39575.6,53602.36,149.17,8.55,7.25
26.3369,74.565,764.9,39575.6,53602.36,149.17,23.86,20.6
26.4076,74.6579,764.9,39575.6,53602.36,149.17,7.1,4.7
26.4109,74.6614,764.9,39575.6,53602.36,149.17,18.57,9.1
26.3632,74.6075,764.9,39575.6,53602.36,149.17,12.2,4.8
26.3634,74.6074,764.9,39575.6,53602.36,149.17,3.97,4.12
26.4462,74.465,764.9,39575.6,53602.36,149.17,28.2,27.9
26.3562,74.3811,764.9,39575.6,53602.36,149.17,12.1,16.7
26.2319,74.394,764.9,39575.6,53602.36,149.17,23.27,22.2
26.4552,74.3878,764.9,39575.6,53602.36,149.17,13.7,16.5
26.2849,74.4654,764.9,39575.6,53602.36,149.17,22.65,22.0
26.3247,74.4301,764.9,39575.6,53602.36,149.17,17.35,18.8
26.2841,74.2844,764.9,39575.6,53602.36,149.17,16.4,16.5
26.2898,74.2885,764.9,39575.6,53602.36,149.17,22.44,26.25
26.3351,74.3256,764.9,39575.6,53602.36,149.17,26.3,27.0
26.2372,74.4695,764.9,39575.6,53602.36,149.17,16.33,15.35
26.2335,74.4778,764.9,39575.6,53602.36,149.17,10.17,10.02
26.2747,74.5112,764.9,39575.6,53602.36,149.17,14.85,13.7
26.2769,74.508,764.9,39575.6,53602.36,149.17,20.65,18.8
26.2853,74.3944,764.9,39575.6,53602.36,149.17,24.15,20.1
26.4154,74.3122,764.9,39575.6,53602.36,149.17,11.7,7.8
26.4011,74.3813,764.9,39575.6,53602.36,149.17,18.6,20.1
26.399,74.3742,764.9,39575.6,53602.36,149.17,18.26,18.9
26.2395,74.7199,764.9,39575.6,53602.36,149.17,13.8,15.5
26.3267,74.7967,764.9,39575.6,53602.36,149.17,12.02,6.25
26.3379,74.7465,764.9,39575.6,53602.36,149.17,8.15,3.5
26.3934,74.8501,764.9,39575.6,53602.36,149.17,3.87,2.05
26.2567,74.789,764.9,39575.6,53602.36,149.17,14.6,7.4
26.2839,74.8862,764.9,39575.6,53602.36,149.17,3.54,2.8
26.28,74.8757,764.9,39575.6,53602.36,149.17,7.28,5.12
26.3118,74.927,764.9,39575.6,53602.36,149.17,14.9,9.5
26.3272,74.9652,764.9,39575.6,53602.36,149.17,13.1,4.2
26.3083,74.9278,764.9,39575.6,53602.36,149.17,11.85,8.99
26.2859,74.8261,764.9,39575.6,53602.36,149.17,14.12,7.4
26.4292,74.7873,764.9,39575.6,53602.36,149.17,16.75,11.5
26.3945,74.8899,764.9,39575.6,53602.36,149.17,14.75,5.1
26.3317,74.8736,764.9,39575.6,53602.36,149.17,10.5,2.2
26.3649,74.9178,764.9,39575.6,53602.36,149.17,10.2,8.5
26.2868,74.7404,764.9,39575.6,53602.36,149.17,1.82,1.22
26.2899,74.7347,764.9,39575.6,53602.36,149.17,7.9,5.1
26.2959,74.7179,764.9,39575.6,53602.36,149.17,5.4,4.7
27.1775,76.3708,764.9,84506.7,148795.88,192.6,3.6,3.5
27.1417,76.3444,764.9,84506.7,148795.88,192.6,9.9,10.5
27.1111,76.3583,764.9,84506.7,148795.88,192.6,13.5,14.5
27.2806,76.5722,764.9,84506.7,148795.88,192.6,29.1,28.7
27.1181,76.3275,764.9,84506.7,148795.88,192.6,13.26,17.36
27.1806,76.3778,764.9,84506.7,148795.88,192.6,11.9,10.4
27.1336,76.5144,764.9,84506.7,148795.88,192.6,12.8,12.0
27.1894,76.5839,764.9,84506.7,148795.88,192.6,40.2,40.1
27.2361,76.625,764.9,84506.7,148795.88,192.6,38.95,36.7
27.1714,76.5231,764.9,84506.7,148795.88,192.6,20.5,19.4
27.2203,76.5733,764.9,84506.7,148795.88,192.6,20.4,23.2
27.1806,76.6222,764.9,84506.7,148795.88,192.6,19.6,19.7
27.1039,76.3864,764.9,84506.7,148795.88,192.6,16.2,13.9
27.2417,76.4111,764.9,84506.7,148795.88,192.6,13.8,14.0
27.225,76.4611,764.9,84506.7,148795.88,192.6,9.05,8.3
27.238,76.4,764.9,84506.7,148795.88,192.6,4.7,5.72
27.2478,76.4164,764.9,84506.7,148795.88,192.6,9.0,6.7
27.2208,76.4611,764.9,84506.7,148795.88,192.6,13.9,14.0
27.0417,76.4083,764.9,84506.7,148795.88,192.6,10.85,11.4
24.8814,76.6688,764.9,53930.61,57970.13,118.71,5.5,3.9
24.8519,76.5725,764.9,53930.61,57970.13,118.71,15.5,13.4
24.858,76.661,764.9,53930.61,57970.13,118.71,4.84,3.64
24.7917,76.7066,764.9,53930.61,57970.13,118.71,20.5,32.6
24.9591,76.6357,764.9,53930.61,57970.13,118.71,13.5,9.8
24.8282,76.7154,764.9,53930.61,57970.13,118.71,13.7,14.55
24.9809,76.5892,764.9,53930.61,57970.13,118.71,27.0,22.0
24.9907,76.5502,764.9,53930.61,57970.13,118.71,38.7,27.9
24.7598,76.7273,764.9,53930.61,57970.13,118.71,17.4,49.9
24.9356,76.5341,764.9,53930.61,57970.13,118.71,39.6,32.3
24.9316,76.4764,764.9,53930.61,57970.13,118.71,20.1,13.3
24.8244,76.4776,764.9,53930.61,57970.13,118.71,6.6,4.5
24.7877,76.5413,764.9,53930.61,57970.13,118.71,8.2,7.9
24.9762,76.5235,764.9,53930.61,57970.13,118.71,65.6,37.35
24.9005,76.5509,764.9,53930.61,57970.13,118.71,20.5,11.9
24.7455,76.6773,764.9,53930.61,57970.13,118.71,6.9,2.9
24.9051,76.5047,764.9,53930.61,57970.13,118.71,16.5,3.35
24.9142,76.6255,764.9,53930.61,57970.13,118.71,22.7,17.7
24.8413,76.6563,764.9,53930.61,57970.13,118.71,22.0,14.75
24.992,76.475,764.9,53930.61,57970.13,118.71,5.96,4.8
25.1114,76.402,764.9,53930.61,57970.13,118.71,8.7,7.2
25.0795,76.3941,764.9,53930.61,57970.13,118.71,21.7,17.9
25.0422,76.3924,764.9,53930.61,57970.13,118.71,24.6,15.1
25.1127,76.5749,764.9,53930.61,57970.13,118.71,8.0,2.7
25.0503,76.482,764.9,53930.61,57970.13,118.71,32.5,21.65
25.0304,76.4713,764.9,53930.61,57970.13,118.71,38.4,36.7
25.2258,76.5521,764.9,53930.61,57970.13,118.71,11.5,11.1
25.2033,76.5511,764.9,53930.61,57970.13,118.71,13.7,12.65
